"code_7","pc_1"
9124165,-0.135044416004071
9124170,-0.172945431727414
9124175,-0.136782290918724
9124180,-0.221411147611183
9124185,-0.222472708267115
9127005,-0.243103784850117
9127010,-0.243487275760925
9127015,-0.128673040619636
9127020,-0.263053305032846
9127025,-0.0817834479273843
9127030,-0.163351096313113
9127035,-0.154709183265725
9127040,-0.149765366163337
9127045,-0.126551948618286
9127050,-0.0511753230950881
9127055,-0.290386909763942
9127060,-0.10978930584346
9127065,-0.034555293833421
9127070,-0.125235491983281
9127075,-0.154583600989855
9127080,-0.210984088825787
9127085,-0.224768014279715
9127090,-0.31570772548406
9127095,-0.198706101955376
9127100,-0.129133227076738
9130005,-0.30033223272543
9130010,-0.234005210929801
9130015,-0.350189001525016
9130020,-0.318357695199247
9130025,-0.175877701359998
9130030,-0.260375418059149
9130035,-0.277300532817783
9130040,-0.231123341282821
9130045,-0.237956477854842
9130050,-0.126422799090047
9130055,-0.270580955948416
9130060,-0.214687174026323
9130065,-0.0637406150087694
9130070,-0.288082247190234
9130075,-0.0824099719105965
9130080,-0.221837586033956
9130085,-0.332405162784411
9130090,-0.24488588654899
9130095,-0.235971291888686
9130100,-0.24579261377562
9130105,-0.187651954346947
9133005,-0.2737995942698
9133010,-0.132882503490202
9133015,-0.280558261728046
9133020,-0.238729272164656
9133025,-0.256027545092524
9133030,-0.0869794901550217
9133035,-0.0852709771862503
9133040,-0.108901284052207
9133045,-0.306634043905752
9133050,-0.25666175630053
9133055,-0.383322836081092
9133060,-0.267598955001221
9133065,-0.248206993686714
9133070,-0.103176459472777
9133075,-0.202275146934045
9133080,-0.240723034886365
9133085,-0.324880538552059
9133090,-0.266126219524399
9133095,-0.300264477668356
9133100,-0.2435504957885
9133105,-0.188290347526113
9133110,-0.392175922516043
9133115,-0.296735250205753
9133120,-0.238259061034932
9133125,-0.34472574396062
9133130,-0.283759130974234
9133135,-0.265632113950937
9133140,-0.279970024668525
9133145,-0.347606534914894
9133150,-0.277427168174723
9133155,-0.146142422352852
9133160,-0.334609809196702
9133165,-0.344681824042072
9136005,-0.182148042728493
9136010,-0.202105707814457
9136015,-0.208073054776252
9136020,-0.245070338218685
9136025,-0.251262736115427
9136030,-0.246293349440951
9136035,-0.272400592307253
9136040,-0.148745580523232
9136045,-0.10823628612017
9136050,-0.192542072414533
9136055,-0.261900777994069
9136060,-0.271485530289217
9136065,-0.271144286436525
9136070,-0.172341825139551
9136075,-0.293331285364935
9136080,-0.129791105039005
9136085,-0.144107520685557
9136090,-0.167306495250837
9136095,-0.248859670989393
9136100,-0.281180141947167
9136105,-0.238882846563802
9136110,-0.218336217309492
9136115,-0.256770985762672
9136120,-0.330460060913087
9139005,-0.225127330737349
9139010,-0.0928594827051116
9139015,0.0597399736741529
9139020,-0.170657232910699
9139025,-0.179109186078069
9139030,-0.28595309619275
9139035,-0.243763168593576
9139040,-0.192576884256658
9139045,-0.199736552600977
9139050,-0.264807725868829
9139055,-0.222726500773237
9139060,-0.141230647347344
9139065,-0.252006110319778
9139070,-0.22318473505289
9139075,-0.197239843469111
9139080,-0.194243508179013
9139085,-0.235451334188174
9139090,-0.309215749587765
9139095,-0.280849097119319
9139100,-0.152928835175666
9139105,-0.205391816563143
9142005,-0.25321997115416
9142010,-0.263765368760581
9142015,-0.049839333008516
9142020,-0.0396697615305735
9142025,-0.230195428083803
9142030,-0.169665740958527
9142035,-0.0903682550688682
9142040,-0.0853364518866496
9142045,-0.0498032844236283
9142050,-0.225581636616968
9142055,-0.133084977137447
9142060,-0.090234509578313
9142065,-0.267559266483851
9142070,-0.253438151179764
9142075,-0.12270920675258
9142080,-0.0938598297687721
9142085,-0.0733772220278837
9142090,-0.138383323945699
9142095,-0.0149333649210732
9142100,-0.0372280532893436
9142105,-0.109487549355389
9142110,-0.0308469944659968
9142115,-0.0929014546399623
9142120,-0.169767181463271
9142125,-0.171582306471628
9142130,-0.15120516376664
9142135,0.0172638755465536
9142140,-0.198153804233817
9142145,-0.0853235592245569
9142150,-0.184957198303548
9142155,-0.210236433456576
9142160,-0.0787062848205902
9142165,-0.184240127692685
9142170,-0.167027282059091
9142175,-0.149545825702996
9142180,-0.224999853426449
9142185,-0.174392578670908
9142190,-0.180244958228285
9142195,-0.167986896866126
9142200,-0.183073865859849
9142205,0.014334703550684
9142210,-0.151492831293208
9142215,-0.246384227481386
9142220,-0.183895539993488
9145005,-0.200944020490626
9145010,-0.245449012074473
9145015,-0.24886023568377
9145020,-0.159311693297002
9145025,-0.0678076340129541
9145030,-0.153631598376704
9145035,-0.0736300967960718
9145040,-0.284948402460513
9145045,-0.248980916091235
9145050,-0.144276374323568
9145055,-0.124990847978241
9145060,-0.254018733564767
9145065,-0.259253913161751
9145070,-0.332454533917123
9145075,-0.219248437761229
9145080,-0.168465449426895
9145085,-0.2062996450212
9145090,-0.209030713398463
9145095,-0.144109216495232
9145100,-0.165731869772494
9145105,-0.111848490966588
9145110,-0.204118998007935
9145115,-0.131942192509801
9145120,-0.192567359384909
9145125,-0.191450325985602
9145130,-0.333437827676839
9145135,-0.326494151791469
9145140,-0.248609110535476
9145145,-0.32383408047209
9145150,-0.203372734185448
9148005,-0.124808658282453
9148010,-0.124107027980078
9148015,-0.355879921431901
9148020,-0.205073696224534
9148025,-0.0718372830506366
9148030,-0.151962492012543
9148035,-0.183471070009924
9148040,-0.307633550095689
9148045,-0.228064426265035
9148050,-0.139739455527199
9148055,-0.137603817833947
9148060,-0.121367211706228
9148065,-0.164924495262734
9148070,-0.23761981414884
9148075,-0.193577097933823
9148080,-0.257559791339321
9148085,-0.209793063410908
9148090,-0.239679225533
9148095,-0.020414217175371
9148100,-0.0791941698898074
9148105,-0.17825658966948
9148110,-0.14162517926731
9148115,-0.0401067358845243
9148120,-0.00778956205811153
9148125,0.0165363736170196
9148130,-0.165533304287321
9148135,-0.220383474591955
9148140,-0.174593537760488
9148145,-0.271026305417761
9148150,-0.249862813809135
9148155,-0.224338881896946
9148160,-0.221629195935133
9148165,-0.201333303198327
9148170,-0.207151240385773
9148175,-0.11650695629162
9148180,-0.1715375958939
9148185,-0.111802224188479
9148190,-0.136753147866102
9148195,-0.153467840769015
9148200,-0.140815658167938
9151005,-0.261136833791593
9151010,-0.22346147850941
9151015,-0.251460590483047
9151020,-0.315877928598711
9151025,-0.234800533738971
9151030,-0.256438921771754
9151035,-0.380115674792098
9151040,-0.266891946486957
9151045,-0.134283539635377
9151050,-0.110291786922358
9151055,-0.289613419802549
9151060,-0.28025581044355
9151065,-0.221445669456208
9151070,-0.142892808153198
9151075,-0.16270841440831
9151080,-0.251214211492813
9151085,-0.246250142461387
9151090,-0.222551606434143
9151095,-0.339125495904472
9151100,-0.267714771414673
9151105,-0.208701707595888
9151110,-0.198974300718601
9151115,-0.206885907195045
9151120,-0.209414169751662
9151125,-0.273115299139842
9151130,-0.206512008229875
9151135,-0.216849669773358
9151140,-0.221691994160425
9151145,-0.219186875675927
9203005,0.117420694115937
9203010,-0.0629099356798405
9203015,0.0983870333859326
9203020,-0.0918185563218575
9203025,-0.157491988327104
9203030,-0.122683648876453
9203035,-0.167188052940969
9203040,-0.0205096757273277
9203045,-0.11436325632951
9203050,0.050164977330054
9203055,0.0168294452497047
9203060,0.0436347980230752
9203065,-0.101748324699087
9203070,-0.112674207938187
9203075,-0.0188758079667243
9203080,0.12911344627802
9203085,0.0423640864340259
9203090,0.0876692168212509
9203095,-0.0696841112650055
9203100,0.0668812596114313
9203105,-0.0361151022363945
9203110,-0.1458602264456
9203115,-0.113551559242463
9203120,-0.246172309033777
9203125,-0.0906309790808675
9203130,-0.0784009714571048
9203135,-0.0593931515113683
9203140,-0.0742472914290845
9203145,-0.0812078808135321
9203150,-0.216039714198148
9203155,-0.0646155925704694
9203160,-0.00296560502850936
9203165,-0.124967233194901
9203170,-0.129395182235063
9203175,-0.0458906539607698
9203180,0.0207557102077681
9203185,-0.0106627660611766
9203190,-0.0916562556172086
9203195,-0.215120865033136
9203200,-0.0121575331438308
9203205,-0.0432434073734367
9203210,-0.077771950557007
9203215,0.0799705276390783
9203220,0.059674265649633
9203225,-0.0423612078360612
9203230,-0.0134963319257438
9203235,-0.157410065888815
9203240,-0.0694272471062138
9203245,-0.142220172104516
9203250,-0.0639106097257596
9203255,0.0190843136171593
9203260,0.0366623303158659
9203265,0.044269656547961
9203270,0.0847346707982811
9203275,-0.0446738273343543
9203280,-0.141003304885018
9203285,-0.0834694773971069
9203290,-0.132471174250329
9203295,-0.138758860315022
9203300,0.0742625966245141
9203305,-0.0303558994723816
9203310,-0.00380571650235906
9203315,-0.047799739602274
9203320,0.0407236220475907
9203325,0.0104367574053241
9203330,0.0988186237793334
9203335,-0.0674679428803082
9203340,-0.0405534240437513
9203345,-0.0535976630246063
9203350,-0.190133025615453
9203355,-0.113365466692146
9203360,-0.130460011905936
9203365,-0.0498217787646158
9203370,-0.0859269568601706
9203375,-0.0537888224723301
9203380,-0.0962409748894292
9203385,0.0699642766070498
9203390,-0.0359225235617903
9203395,0.0785591155215869
9203400,-0.0483421862974961
9203405,-0.110593668874482
9203410,-0.148476228625317
9203415,-0.0760274773394193
9203420,-0.0546071905599568
9203425,-0.1513842644912
9203430,-0.119511979306971
9203435,-0.0570962767105014
9203440,-0.087771983306749
9203445,-0.0744111930554415
9206005,-0.107000200373913
9206010,-0.153774349193344
9206015,0.034945186189623
9206020,-0.0541984708981864
9206025,0.0210720606203475
9206030,-0.0454213308852429
9206035,0.155006187395862
9206040,-0.157794849640161
9206045,-0.095085929814805
9206050,0.0301957459026064
9206055,-0.0896668436877902
9206060,-0.115840751183691
9206065,-0.164873619744056
9206070,-0.00459664186111375
9206075,0.0189436376626627
9206080,-0.0256772974291213
9206085,-0.0714078180431345
9206090,0.0445378015480061
9206095,-0.0533887608227203
9206100,0.0174173448564032
9206105,-0.0888988867301372
9206110,-0.0859675275560595
9206115,-0.0627773420300094
9206120,-0.000896303466118518
9206125,0.0798424501969912
9206130,0.0920010471616087
9206135,0.042129935026471
9206140,0.0531114425725541
9206145,0.0137829418871672
9206150,-0.138596601049762
9206155,-0.174241096367439
9206160,-0.0698462032028806
9206165,0.00585691410472264
9206170,-0.034170565689037
9206175,-0.020621127898046
9206180,-0.0631475469760943
9206185,0.0298432051809747
9206190,-0.104150680773447
9206195,0.0610953136395106
9206200,-0.0978620306122242
9206205,-0.0466066916272155
9206210,-0.0445899100875573
9206215,-0.189940119231483
9206220,-0.0743251875665359
9206225,-0.118718917843976
9206230,-0.123815197041308
9206235,-0.140052911060151
9206240,-0.100287738503722
9206245,-0.0876127763526364
9206250,0.15302536788732
9206255,-0.0605861661929153
9206260,-0.0452314148872217
9206265,0.0400135145816529
9206270,-0.102585245322411
9206275,-0.0994946501091218
9206280,-0.217427360791389
9206285,-0.155955291807899
9206290,-0.107256450260833
9206295,-0.2056507464658
9206300,0.00652621776591744
9206305,-0.0518012352099801
9206310,-0.0527489618479418
9206315,0.0533361183406727
9206320,-0.241773494844033
9206325,-0.266668066720044
9206330,-0.0985601742754811
9206335,-0.0181893228728147
9206340,0.00808126713581513
9206345,-0.0987899150722566
9206350,0.010555671699455
9206355,-0.212790592321254
9209005,-0.119345513082939
9209010,-0.157035903931853
9209015,-0.129739417855619
9209020,-0.104775515195817
9209025,-0.13107058864148
9209030,-0.0616612575648108
9209035,-0.164438616111453
9209040,-0.0794733827688555
9209045,-0.0140064686937728
9209050,-0.0388792285548532
9209055,-0.0614996917333319
9209060,-0.0673029607001462
9209065,-0.0832141898814356
9209070,-0.0540756117451958
9209075,-0.0519164240668953
9209080,-0.0205289706468872
9209085,-0.154673996143049
9209090,-0.177111365407047
9209095,-0.0575587797692994
9209100,-0.175031283256054
9209105,-0.244194627850154
9209110,-0.0994977732652554
9209115,-0.165570615033701
9209120,-0.0327158742762042
9209125,-0.132968241984384
9209130,-0.0867762276491227
9209135,-0.122419913335102
9209140,-0.23557097597666
9209145,-0.111851903353801
9209150,-0.138522009833485
9209155,0.0368911250721994
9209160,-0.130196030117999
9209165,-0.0736295205199402
9209170,-0.0545871674451319
9209175,-0.177681865424671
9209180,-0.221975331036927
9209185,-0.272521059607185
9209190,-0.111664987587943
9209195,-0.111655077593501
9209200,-0.305673881884009
9209205,-0.0715937235277031
9209210,0.0296850751116416
9209215,-0.206396096635819
9209220,-0.0465915627630237
9209225,-0.169965808110856
9209230,-0.301127750456483
9209235,-0.0983509895253621
9209240,-0.111628471730399
9209245,-0.0213254522326256
9209250,-0.109702051259033
9209255,-0.293816950640561
9209260,-0.38847092717631
9209265,-0.43208753588735
9209270,-0.0671194392545042
9209275,-0.140424880876864
9209280,-0.0875467546235766
9209285,-0.150421198003726
9209290,-0.123140276040047
9209295,-0.150189792020311
9209300,-0.232554596868212
9209305,-0.242911735938175
9212005,0.119389613309638
9212010,0.000397300478653563
9212015,-0.0818622939895481
9212020,-0.0800548235172243
9212025,-0.0943531343996661
9212030,-0.0170440733636107
9212035,0.0272572099428708
9212040,0.14055956708193
9212045,-0.0657004167761184
9212050,-0.00115699186165485
9212055,0.110399905114913
9212060,-0.0270735101634215
9212065,-0.0439614827018342
9212070,-0.0201412187726367
9212075,0.055540484501407
9212080,0.0931888571201286
9212085,0.076991520493495
9212090,-0.011672791735042
9212095,0.0279612311103228
9212100,-0.21507691798235
9212105,-0.0488088700491771
9212110,0.118351266792023
9212115,0.0211392627957566
9212120,-0.171196144666207
9212125,0.0678332929408789
9212130,0.0780373328139291
9212135,-0.0946279087995484
9212140,-0.129119020193157
9212145,-0.0642331843502221
9212150,-0.03470403909762
9212155,0.0255406218036973
9212160,0.0526760167287964
9212165,-0.126074621489374
9212170,-0.015735828633578
9212175,0.0280107202949197
9212180,-0.00754613361254378
9212185,-0.159776703906463
9212190,-0.278488752486114
9212195,-0.0583968655539243
9212200,-0.082250228065365
9212205,-0.015161818107513
9212210,-0.185820667459343
9212215,0.0758975106045687
9212220,-0.0881536602015382
9212225,-0.122684805490503
9212230,-0.216352728830882
9212235,-0.0836692605055617
9212240,-0.028118586483242
9212245,-0.013700393999667
9212250,-0.0853579149314749
9212255,-0.0953868720210506
9212260,0.0681173296932874
9212265,0.00452308033151635
9212270,-0.0628842739903928
9212275,-0.113282454831558
9212280,-0.217779829557293
9212285,-0.0714605807412374
9212290,-0.105557499669234
9212295,-0.0739098800629793
9212300,-0.162828620238121
9212305,-0.219752300665717
9215005,-0.174007961581318
9215010,-0.0301426603188017
9215015,-0.100741868651589
9215020,-0.110149355621371
9215025,0.0387029657630645
9215030,-0.0136211484474945
9215035,-0.0368304337476617
9215040,0.0962680556862826
9215045,-0.143712568668637
9215050,-0.00837859721197718
9215055,-0.00500520643466906
9215060,0.0227182364182713
9215065,-0.101924727584711
9215070,-0.131364881879671
9215075,-0.0917358674001664
9215080,-0.159547463018318
9215085,-0.0288292591390788
9215090,-0.0668305450345786
9215095,-0.133801672626297
9215100,-0.0799506709653257
9215105,-0.15949419076652
9215110,-0.0829506632820823
9215115,-0.0688511131430046
9215120,-0.0955598544151313
9215125,-0.0521538024010107
9215130,-0.15619913438942
9215135,-0.184149082553953
9215140,-0.221465160489771
9215145,-0.129660710685213
9215150,0.0380797985116757
9215155,-0.169946737179465
9215160,-0.076502698550738
9215165,-0.0559728288162526
9215170,-0.243392098781073
9215175,-0.0962415464030497
9215180,-0.0785112227891044
9215185,-0.150147028137858
9215190,-0.209481960439453
9215195,-0.175555432325162
9215200,-0.0950961372108311
9215205,-0.083039983443666
9215210,0.0424664788334444
9215215,-0.13845886531722
9215220,-0.145283980528874
9215225,-0.158098640415865
9215230,-0.122086472586433
9215235,-0.206805966267367
9215240,-0.00394619191376988
9215245,-0.0671598208642554
9215250,-0.147929228794003
9215255,-0.0564025705333307
9218005,-0.0893844146808566
9218010,-0.0395567574328927
9218015,-0.0922927452330116
9218020,-0.103049602087174
9218025,-0.0748781866352747
9218030,-0.158837872712377
9218035,0.0471050956246297
9218040,-0.0513377189370537
9218045,-0.0399487050921158
9218050,-0.0814894267674689
9218055,-0.0949586905224912
9218060,-0.162867430293715
9218065,-0.168013174806203
9218070,-0.0479617628703023
9218075,-0.10785090090567
9218080,-0.016532052532036
9218085,-0.177976369860797
9218090,-0.274715332856414
9218095,-0.0523343356401087
9218100,-0.0999882185946915
9218105,-0.0277659039401105
9218110,-0.197115246043465
9218115,-0.0415571371358327
9218120,0.0285261699923777
9218125,0.0283506371192054
9218130,-0.00967500453018852
9218135,-0.079665402273328
9218140,-0.0977693220925934
9218145,-0.0468949776248371
9218150,-0.147715978199675
9218160,-0.105829220681867
9218165,0.0149078978561921
9218170,-0.0271161647515178
9218175,-0.0873948846330254
9218180,-0.0764110648882448
9218185,-0.186016825953619
9218190,-0.0368860303985563
9218195,-0.0817206195348035
9218200,0.00707357321173868
9218205,-0.182665606583011
9218210,0.017161335514669
9218215,-0.041617890416722
9218220,-0.119282810669961
9218225,-0.175211753133377
9218230,-0.0988090258524393
9218235,-0.153312105545176
9218240,-0.125204182121979
9218245,-0.0423443006613095
9218250,-0.15990576568049
9218255,-0.0605430372384292
9218260,0.00432484897827028
9218265,-0.080206710694907
9218270,-0.0634235382381091
9218275,-0.0983164581149121
9218280,-0.21936080788367
9218285,-0.131598349610609
9218290,0.011097964024
9218295,-0.0497556767034072
9218300,-0.126522597532183
9218305,-0.149939806963362
9218310,-0.099658929914831
9218315,-0.18786034758217
9218320,-0.125694950168714
9218325,-0.0560674665843952
9218330,-0.154030776475229
9218335,-0.0994983323914235
9218340,-0.0147094747887955
9218345,-0.0962502280579349
9218350,-0.103062147648782
9218355,-0.0340058904021942
9218360,-0.114648083737497
9218365,-0.130278356133175
9218370,-0.0516059509860282
9218375,-0.0709590381546389
9218380,-0.157451573660275
9218385,-0.0709331838785541
9218390,-0.0682886390831585
9221005,-0.0660191408126875
9221010,-0.182429617783378
9221015,-0.14446842705497
9221020,-0.134883412108971
9221025,-0.202304281378149
9221030,-0.127804868402684
9221035,0.0262377295210246
9221040,-0.0711533437489855
9221045,-0.217305719658214
9221050,-0.0930754408166265
9221055,-0.184082121025458
9221060,-0.179126724326481
9221065,-0.0704031746755881
9221070,0.0350297754298536
9221075,-0.0406555089768566
9221080,-0.177474998789854
9221085,-0.183226285177307
9221090,-0.100947710103967
9221095,-0.0497529252431573
9221100,0.0112508407839463
9221105,-0.110977877185957
9221110,-0.127727757570506
9221115,-0.209850687876727
9221120,-0.182924790092722
9221125,-0.00891802808100069
9221130,-0.232252342241487
9221135,-0.0850475373527365
9221140,-0.0759970344270508
9221145,-0.124657895837967
9221150,-0.228531400042804
9221155,-0.164866917125897
9221160,-0.206032750474454
9221165,0.0543139582513736
9221170,0.0137344974102906
9221175,-0.167713764684535
9221180,-0.210368375854815
9221185,-0.230140413488539
9221190,-0.0949065609616902
9224005,-0.0678026956335356
9224010,-0.015714086033531
9224015,-0.0816803396706411
9224020,-0.107130090128742
9224025,-0.0343907152568774
9224030,-0.0565925000315603
9224035,-0.0668440478380646
9224040,-0.197195144349262
9224045,-0.0931899725014749
9224050,-0.225458127958806
9224055,-0.126360283014486
9224060,-0.163268130935504
9224065,-0.174157058875108
9224070,-0.156269557080318
9224075,-0.238560329974823
9224080,-0.312977497672489
9224085,-0.299739441642618
9224090,-0.300906577046181
9224095,-0.178247452847888
9224100,-0.288487733120165
9224105,-0.253455242138757
9224110,-0.247173629232055
9224115,-0.142349645364013
9224120,-0.139949035206122
9224125,0.0811898174937912
9224130,-0.326122042482918
9224135,-0.210207310936448
9227005,-0.0726496247480733
9227010,-0.0772330033052651
9227015,-0.0593552431865377
9227020,-0.056971761712572
9227025,0.0265293556348605
9227030,-0.0760327450335459
9227035,-0.187375323533747
9227040,-0.233025806987622
9227045,-0.283963329835221
9227050,-0.270189089219578
9227055,-0.192737551558848
9227060,-0.225187186226215
9227065,-0.265849538499024
9227070,-0.228109207098618
9227075,-0.292461413852942
9227080,-0.297859033095397
9227085,-0.209554139481651
9227090,-0.264837630245993
9227095,-0.282162252818823
9227100,-0.374828780821945
9227105,-0.232373355992804
9227110,-0.327488584007682
9227115,-0.076293332431452
9227120,-0.266523775035772
9227125,-0.273816231280867
9227130,-0.0661635851037837
9227135,-0.185294724392434
9227140,-0.176281704349452
9227145,-0.231020178746299
9227150,-0.0326006500778847
9227155,-0.0418923812386477
9227160,-0.219304698624024
9230005,-0.188600096347328
9230010,-0.202453133551341
9230015,0.0198759468465433
9230020,-0.0590250263951525
9230025,-0.242289939635548
9230030,-0.241259695579648
9230035,-0.219218257912004
9230040,-0.228267820284128
9230045,-0.164922760115012
9230050,-0.0593299295022
9230055,-0.141481968635179
9230060,-0.0851668691475784
9230065,-0.129169603278816
9230070,-0.0741533775912543
9230075,-0.185288425149309
9230080,-0.0819224583319541
9230085,-0.0399060590869061
9230090,-0.045654729571349
9230095,-0.153221727124242
9230100,-0.0731812882417755
9230105,-0.241053708416739
9230110,-0.271182156693162
9230115,-0.147684682611406
9230120,-0.127535769940177
9230125,-0.0450322492707929
9230130,-0.0498621673131628
9230135,-0.0321308437660432
9230140,-0.150292556673722
9230145,-0.103298302330042
9230150,-0.150116342181178
9230155,-0.0938153701080063
9230160,-0.208592039404231
9230165,-0.262126725376046
9230170,-0.353015609201821
9230175,-0.172300874001789
9230180,-0.225528706645037
9230185,-0.231284693477241
9230190,-0.256920454980565
9230195,-0.276999517472939
9233005,-0.284000260106091
9233010,-0.244402775165545
9233015,-0.113976672624392
9233020,-0.192908869142974
9233025,-0.208070431180033
9233030,-0.214094837819106
9233035,-0.291863634829212
9233040,-0.244028697705539
9233045,0.00613648294887574
9233050,-0.222044128443062
9233055,-0.100132133062186
9233060,-0.22503730870488
9233065,-0.305704369033394
9233070,-0.184783365355088
9233075,-0.371109414273838
9233080,-0.288543501420266
9233085,-0.16299204446492
9233090,-0.193292349478114
9233095,-0.115651243484187
9233100,-0.194930158323535
9233105,-0.249392461100465
9233110,-0.267705939172598
9233115,-0.202589892333371
9233120,-0.239063911095972
9233125,-0.264794043737773
9233130,-0.211866343649912
3103005,0.0107861409334978
3103010,-0.0793966640908144
3103015,-0.00391017068021897
3103020,-0.142810324367923
3103025,-0.123784767484032
3103030,0.029284385952361
3103035,0.0183428650254551
3103040,0.0812262625787098
3103045,-0.143981968112241
3103050,-0.0729347269510358
3103055,0.011238086266185
3103060,-0.0217840434446724
3103065,0.0609742277067226
3103070,-0.0568196234230113
3103075,-0.137655946094363
3103080,-0.0934040987736546
3103085,-0.0937618243794346
3103090,-0.14569790156255
3103095,-0.0204098072721238
3103100,-0.10867201494079
3103105,-0.00910050758652519
3103110,-0.122283335995504
3103115,0.0161557254103184
3103120,-0.0117285264058409
3103125,-0.0189602653282655
3103130,0.0583770377579143
3103135,0.0277994941682135
3103140,-0.0944438778900916
3103145,-0.21408517577229
3103150,0.0136635198627202
3103155,-0.14932335866681
3103160,-0.0803861800529372
3103165,-0.0515586906875226
3103170,-0.17103176521398
3103175,-0.0376158861343848
3103180,-0.068281359693716
3103185,-0.167637073727909
3103190,-0.102381023982918
3103195,-0.0779164830641718
3103200,-0.121204124432167
3103205,-0.226105916190586
3103210,-0.189002654755236
3103215,-0.0998126100635804
3103220,-0.103036996828793
3103225,-0.107742141041399
3103230,-0.159733429549217
3103235,-0.244011633963774
3103240,-0.127857548509632
3103245,-0.125314266063795
3103250,-0.243115555926618
3103255,-0.162315742631673
3106005,-0.0451600953275811
3106010,-0.186676628349114
3106015,-0.193243622890022
3106020,-0.291781433930086
3106025,-0.177923960607862
3106030,-0.178556753044995
3106035,-0.268391117961016
3106040,-0.0909215577211575
3106045,-0.160465665839088
3106050,-0.0410648224047158
3106055,-0.0687724840355475
3106060,-0.0954762678899575
3106065,0.0149175022261037
3106070,-0.0725677966986168
3106075,-0.0706053910320114
3106080,-0.051432906618927
3106085,-0.138717261158483
3106090,-0.135033328023695
3106095,-0.224941051332907
3106100,-0.163212873817197
3106105,-0.150413715639929
3106110,-0.160330957291629
3106115,-0.0202828599550917
3106120,-0.0979079056510408
3106125,-0.00267861545308817
3106130,-0.0810652591738797
3106135,-0.012714964178994
3106140,-0.0517664950157579
3106145,-0.0747133956582682
3106150,-0.110135630083326
3106155,-0.0522510768467506
3106160,0.00471074370764129
3106165,-0.126153754137041
3106170,-0.108390873365695
3106175,-0.0487687725422562
3106180,-0.0642752599906265
3106185,-0.0754823474619987
3106190,-0.0195085815755673
3106195,-0.145853119220797
3106200,-0.0562310843901541
3106205,0.0112465101963634
3106210,-0.0928956842000942
3106215,-0.0409209463690914
3106220,-0.00328148212222732
3106225,-0.0101975963327422
3106230,-0.102248430004225
3106235,-0.00205114642180507
3106240,-0.0450173496106088
3106245,0.0943022745650644
3106250,0.0349193379745318
3106255,-0.0428097323807415
3109005,-0.189357527832459
3109010,-0.151236885894593
3109015,-0.196720687198579
3109020,-0.243900748811098
3109025,-0.198722701305432
3109030,-0.0704892248819444
3109035,-0.15846929620742
3109040,-0.114711546361396
3109045,-0.175686154252057
3109050,-0.171058154413321
3109055,-0.180302440928521
3109060,-0.127533718885557
3109065,-0.154907721089683
3109070,-0.198528742919977
3109075,-0.0715488853410302
3109080,-0.240508876500521
3109085,-0.195327353142095
3109090,-0.160443312818406
3109095,-0.150578406956495
3109100,-0.187111955951123
3109105,-0.203512570564726
3109110,-0.0649529166430397
3109115,-0.174531798832771
3109120,-0.177090438943562
3109125,-0.144343541251866
3109130,-0.00100095127496792
3109135,-0.0299799471972715
3109140,-0.144388855425715
3109145,-0.0783807481193413
3109150,-0.107693129275786
3109155,-0.0723820434571484
3109160,-0.0180969757836848
3109165,-0.177359543056108
3109170,-0.203197067250759
3109175,-0.168918441478572
3109180,-0.143359139004516
3109185,-0.22269382251469
3109190,-0.160771769768452
3109195,-0.107941316860829
3109200,-0.131434153892104
3112005,-0.0830825007866507
3112010,-0.0847174303751277
3112015,-0.052811254197555
3112020,-0.120217797017019
3112025,-0.108398626533333
3112030,-0.061315226268357
3112035,-0.112761518420163
3112040,-0.202369381976715
3112045,-0.247563529174066
3112050,-0.037999448558259
3112055,-0.0881994824590172
3112060,-0.103912472678623
3112065,-0.164822875977155
3112070,-0.0367825853556986
3112075,-0.126566324921273
3112080,-0.134872155022474
3112085,-0.14759123429941
3112090,-0.204774816961183
3112095,-0.217559511364196
3112100,-0.181037115443353
3112105,-0.16326254141291
3112110,-0.0697034226603908
3112115,-0.0986721664767074
3112120,-0.249286582874414
3112125,-0.226714246915242
3112130,-0.0951269521714029
3112135,-0.00928872478880122
3112140,-0.0755732565181314
3112145,-0.0158351826573283
3112150,-0.0626461856494124
3112155,0.14277314505946
3112160,-0.157045976941078
3112165,-0.210993010568511
3112170,-0.145358615035828
3112175,-0.176841924359675
3112180,-0.161984860278728
3112185,-0.0884078637084885
3112190,-0.150000057746606
3112195,-0.11718992953995
3112200,-0.0470047578762676
3112205,-0.0927895420467034
3112210,-0.100205561237616
3112215,-0.0970773378291602
3112220,-0.193167775858081
3112225,-0.149944546836168
3112230,-0.134239086799953
3112235,-0.173157923411107
3112240,-0.149089532516868
3112245,-0.114864058715489
3112250,-0.115500020180132
3112255,-0.213644142066685
3115005,-0.127163583577374
3115010,0.0658115207591506
3115015,-0.102046612227959
3115020,-0.116212815687661
3115025,-0.0480065355827327
3115030,-0.159732969055904
3115035,-0.165197104852214
3115040,-0.326168422960615
3115045,-0.131227025707105
3115050,-0.0554307968160541
3115055,-0.165401894065697
3115060,-0.255510763803346
3115065,-0.279197017017364
3115070,-0.261834347697194
3115075,-0.0317223053452115
3115080,0.055701312249799
3115085,-0.131104264744256
3115090,-0.153544507431605
3115095,-0.108993580650449
3115100,-0.104092717100902
3115105,-0.0607661909216905
3115110,-0.139458301095064
3115115,-0.196044276176577
